symbol,class,tissue_type,TPM,organ,kinase_percentile
TNNI3K,Light,Testis,6.145,testis,26
TP53RK,Dark,Testis,22.72,testis,62
TRIB1,Light,Testis,11.68,testis,43
TRIB2,Light,Testis,38.94,testis,80
TRIB3,Light,Testis,2.875,testis,15
TRIM24,Light,Testis,20.37,testis,56.99999999999999
TRIM28,Light,Testis,349.5,testis,100
TRIM33,Light,Testis,25.6,testis,67
TRIM66,Light,Testis,35.31,testis,76
TRIO,Light,Testis,15.33,testis,50
TRPM6,Light,Testis,2.916,testis,16
TRPM7,Light,Testis,11.22,testis,41
TRRAP,Light,Testis,26.03,testis,68
TSSK1B,Dark,Testis,19.98,testis,56.00000000000001
TSSK3,Dark,Testis,58.85,testis,89
TSSK4,Dark,Testis,60.66,testis,90
TSSK6,Dark,Testis,317.4,testis,100
TTBK1,Dark,Testis,2.064,testis,10
TTBK2,Dark,Testis,32.02,testis,72
TTK,Light,Testis,28.38,testis,70
TTN,Light,Testis,1.517,testis,8
TXK,Light,Testis,2.152,testis,11
TYK2,Light,Testis,15.41,testis,51
TYRO3,Light,Testis,45.35,testis,84
UHMK1,Light,Testis,14.88,testis,49
ULK1,Light,Testis,44.6,testis,83
ULK2,Light,Testis,50.42,testis,86
ULK3,Light,Testis,54.44,testis,88
ULK4,Dark,Testis,27.03,testis,69
VRK1,Light,Testis,37.87,testis,78
VRK2,Dark,Testis,9.225,testis,36
VRK3,Dark,Testis,132.2,testis,98
WEE1,Light,Testis,25.14,testis,66
WEE2,Dark,Testis,0.363,testis,1
WEE2-AS1,Light,Testis,3.607,testis,19
WNK1,Light,Testis,40.57,testis,81
WNK2,Dark,Testis,9.801,testis,37
WNK3,Dark,Testis,21.8,testis,60
WNK4,Light,Testis,1.071,testis,5
YES1,Light,Testis,24.81,testis,65
ZAP70,Light,Testis,6.446,testis,28.000000000000004
AAK1,Light,Thyroid,4.1425,thyroid_gland,24
AATK,Light,Thyroid,9.369,thyroid_gland,36
ABL1,Light,Thyroid,91.82,thyroid_gland,96
ABL2,Light,Thyroid,7.4925,thyroid_gland,31
ABR,Light,Thyroid,18.98,thyroid_gland,56.99999999999999
ACVR1,Light,Thyroid,34.485,thyroid_gland,76
ACVR1B,Light,Thyroid,20.695,thyroid_gland,60
ACVR1C,Light,Thyroid,0.32115,thyroid_gland,9
ACVR2A,Light,Thyroid,8.7545,thyroid_gland,35
ACVR2B,Light,Thyroid,3.558,thyroid_gland,23
ACVRL1,Light,Thyroid,45.01,thyroid_gland,86
ADCK1,Dark,Thyroid,12.635,thyroid_gland,45
ADCK2,Dark,Thyroid,26.13,thyroid_gland,67
ADCK5,Dark,Thyroid,15.705,thyroid_gland,50
ADPGK,Light,Thyroid,57.455,thyroid_gland,89
AKT1,Light,Thyroid,67.195,thyroid_gland,93
AKT2,Light,Thyroid,92.26,thyroid_gland,96
AKT3,Light,Thyroid,22.765,thyroid_gland,64
ALK,Light,Thyroid,0.1073,thyroid_gland,4
ALPK1,Light,Thyroid,10.945,thyroid_gland,41
ALPK2,Dark,Thyroid,0.038695,thyroid_gland,2
ALPK3,Dark,Thyroid,8.936,thyroid_gland,35
AMHR2,Light,Thyroid,0.084125,thyroid_gland,3
ANKK1,Light,Thyroid,1.574,thyroid_gland,16
ARAF,Light,Thyroid,73.83,thyroid_gland,94
ATM,Light,Thyroid,13.72,thyroid_gland,46
ATR,Light,Thyroid,11.78,thyroid_gland,43
AURKA,Light,Thyroid,1.5,thyroid_gland,16
AURKB,Light,Thyroid,0.5648,thyroid_gland,12
AURKC,Light,Thyroid,3.071,thyroid_gland,21
AXL,Light,Thyroid,35.815,thyroid_gland,79
BAZ1A,Light,Thyroid,16.69,thyroid_gland,52
BAZ1B,Light,Thyroid,38.17,thyroid_gland,80
BCKDK,Dark,Thyroid,40.41,thyroid_gland,82
BCR,Light,Thyroid,31.895,thyroid_gland,75
BLK,Light,Thyroid,0.44465,thyroid_gland,10
BLVRA,Light,Thyroid,41.715,thyroid_gland,83
BMP2K,Light,Thyroid,6.783,thyroid_gland,30
BMPR1A,Light,Thyroid,15.955,thyroid_gland,50
BMPR1B,Light,Thyroid,0.93585,thyroid_gland,13
BMPR2,Light,Thyroid,21.205,thyroid_gland,62
BMX,Light,Thyroid,3.835,thyroid_gland,23
BRAF,Light,Thyroid,17.865,thyroid_gland,54
BRD2,Light,Thyroid,197.7,thyroid_gland,99
BRD3,Light,Thyroid,21.045,thyroid_gland,61
BRD4,Light,Thyroid,35.775,thyroid_gland,79
BRDT,Light,Thyroid,0.02083,thyroid_gland,2
BRSK1,Dark,Thyroid,2.824,thyroid_gland,20
BRSK2,Dark,Thyroid,1.7015,thyroid_gland,18
BTK,Light,Thyroid,1.3875,thyroid_gland,16
BUB1,Light,Thyroid,0.31215,thyroid_gland,8
BUB1B,Light,Thyroid,0.5518,thyroid_gland,12
CAMK1,Light,Thyroid,43.26,thyroid_gland,84
CAMK1D,Dark,Thyroid,12.86,thyroid_gland,45
CAMK1G,Dark,Thyroid,0.1079,thyroid_gland,4
CAMK2A,Light,Thyroid,0.2112,thyroid_gland,7.000000000000001
CAMK2B,Light,Thyroid,25.88,thyroid_gland,67
CAMK2D,Light,Thyroid,20.875,thyroid_gland,61
CAMK2G,Light,Thyroid,20.245,thyroid_gland,60
CAMK4,Light,Thyroid,0.30435,thyroid_gland,8
CAMKK1,Dark,Thyroid,13.965,thyroid_gland,47
CAMKK2,Dark,Thyroid,25.675,thyroid_gland,67
CAMKV,Dark,Thyroid,0.1057,thyroid_gland,4
CASK,Light,Thyroid,5.9505,thyroid_gland,28.000000000000004
CDC7,Light,Thyroid,3.14,thyroid_gland,21
CDC42BPA,Dark,Thyroid,11.06,thyroid_gland,41
CDC42BPB,Dark,Thyroid,65.46,thyroid_gland,92
CDC42BPG,Dark,Thyroid,15.605,thyroid_gland,49
CDK1,Light,Thyroid,2.5115,thyroid_gland,20
CDK2,Light,Thyroid,19.52,thyroid_gland,57.99999999999999
CDK3,Light,Thyroid,42.475,thyroid_gland,83
CDK4,Light,Thyroid,66.95,thyroid_gland,92
CDK5,Light,Thyroid,14.97,thyroid_gland,48
CDK6,Light,Thyroid,4.2995,thyroid_gland,25
CDK7,Light,Thyroid,22.935,thyroid_gland,64
CDK8,Light,Thyroid,9.648,thyroid_gland,38
CDK9,Light,Thyroid,92.175,thyroid_gland,96
CDK10,Dark,Thyroid,84.335,thyroid_gland,95
CDK11A,Dark,Thyroid,35.555,thyroid_gland,78
CDK11B,Dark,Thyroid,29.3,thyroid_gland,72
CDK12,Dark,Thyroid,16.59,thyroid_gland,52
CDK13,Dark,Thyroid,28.815,thyroid_gland,71
CDK14,Dark,Thyroid,15.695,thyroid_gland,50
CDK15,Dark,Thyroid,0.1536,thyroid_gland,5
CDK16,Dark,Thyroid,67.15,thyroid_gland,92
CDK17,Dark,Thyroid,18.41,thyroid_gland,56.00000000000001
CDK18,Dark,Thyroid,17.195,thyroid_gland,53
CDK19,Dark,Thyroid,8.2725,thyroid_gland,34
CDK20,Dark,Thyroid,22.44,thyroid_gland,63
CDKL1,Dark,Thyroid,4.736,thyroid_gland,25
CDKL2,Dark,Thyroid,6.45,thyroid_gland,28.999999999999996
CDKL3,Dark,Thyroid,2.9285,thyroid_gland,21
CDKL4,Dark,Thyroid,0.1142,thyroid_gland,4
CDKL5,Dark,Thyroid,1.5375,thyroid_gland,16
CHEK1,Light,Thyroid,1.8975,thyroid_gland,18
CHEK2,Light,Thyroid,4.9725,thyroid_gland,27
CHUK,Light,Thyroid,10.64,thyroid_gland,40
CIT,Light,Thyroid,1.8765,thyroid_gland,18
CKB,Light,Thyroid,246.1,thyroid_gland,100
CKM,Light,Thyroid,4.871,thyroid_gland,27
CKMT1A,Light,Thyroid,1.0065,thyroid_gland,14.000000000000002
CKMT1B,Light,Thyroid,4.016,thyroid_gland,24
CKMT2,Light,Thyroid,6.1935,thyroid_gland,28.999999999999996
CLK1,Light,Thyroid,250.3,thyroid_gland,100
CLK2,Light,Thyroid,97.84,thyroid_gland,97
CLK3,Dark,Thyroid,32.095,thyroid_gland,75
CLK4,Dark,Thyroid,37.55,thyroid_gland,80
COL4A3BP,Light,Thyroid,34.93,thyroid_gland,77
CSF1R,Light,Thyroid,8.643,thyroid_gland,35
CSK,Light,Thyroid,32.065,thyroid_gland,75
CSNK1A1,Light,Thyroid,45.75,thyroid_gland,86
CSNK1A1L,Dark,Thyroid,0.058405,thyroid_gland,3
CSNK1D,Light,Thyroid,115.75,thyroid_gland,98
CSNK1E,Light,Thyroid,67.42,thyroid_gland,93
CSNK1G1,Dark,Thyroid,8.0905,thyroid_gland,33
CSNK1G2,Dark,Thyroid,58.385,thyroid_gland,90
CSNK1G3,Dark,Thyroid,13.88,thyroid_gland,47
CSNK2A1,Light,Thyroid,37.95,thyroid_gland,80
CSNK2A2,Dark,Thyroid,28.475,thyroid_gland,70
CSNK2A3,Dark,Thyroid,0.46975,thyroid_gland,11
DAPK1,Light,Thyroid,16.66,thyroid_gland,52
DAPK2,Light,Thyroid,58.6,thyroid_gland,90
DAPK3,Light,Thyroid,40.7,thyroid_gland,82
DCLK1,Light,Thyroid,3.756,thyroid_gland,23
DCLK2,Light,Thyroid,10.57,thyroid_gland,39
DCLK3,Dark,Thyroid,0.228,thyroid_gland,8
DDR1,Light,Thyroid,89.345,thyroid_gland,95
DDR2,Light,Thyroid,24.065,thyroid_gland,66
DGKA,Light,Thyroid,13.615,thyroid_gland,46
DGKB,Light,Thyroid,0.1592,thyroid_gland,6
DGKD,Light,Thyroid,30.855,thyroid_gland,74
DGKE,Light,Thyroid,7.572,thyroid_gland,31
DGKG,Light,Thyroid,3.3955,thyroid_gland,22
DGKH,Light,Thyroid,4.865,thyroid_gland,26
DGKI,Light,Thyroid,7.8045,thyroid_gland,32
DGKK,Light,Thyroid,0.01103,thyroid_gland,1
DGKQ,Light,Thyroid,21.37,thyroid_gland,62
DGKZ,Light,Thyroid,23.62,thyroid_gland,65
DMPK,Light,Thyroid,72.275,thyroid_gland,93
DSTYK,Dark,Thyroid,11.54,thyroid_gland,42
DYRK1A,Light,Thyroid,31.79,thyroid_gland,74
DYRK1B,Dark,Thyroid,29.01,thyroid_gland,71
DYRK2,Dark,Thyroid,8.1765,thyroid_gland,33
DYRK3,Dark,Thyroid,4.746,thyroid_gland,26
DYRK4,Dark,Thyroid,11.63,thyroid_gland,43
EEF2K,Dark,Thyroid,15.41,thyroid_gland,49
EGFR,Light,Thyroid,24.015,thyroid_gland,65
EIF2AK1,Light,Thyroid,63.56,thyroid_gland,91
EIF2AK2,Light,Thyroid,13.825,thyroid_gland,47
EIF2AK3,Light,Thyroid,18.45,thyroid_gland,56.00000000000001
EIF2AK4,Light,Thyroid,18.12,thyroid_gland,55.00000000000001
EPHA1,Light,Thyroid,15.005,thyroid_gland,49
EPHA2,Light,Thyroid,35.52,thyroid_gland,78
EPHA3,Light,Thyroid,18.155,thyroid_gland,55.00000000000001
EPHA4,Light,Thyroid,16.84,thyroid_gland,52
EPHA5,Light,Thyroid,0.96085,thyroid_gland,14.000000000000002
EPHA6,Light,Thyroid,0.45665,thyroid_gland,10
EPHA7,Light,Thyroid,0.1564,thyroid_gland,5
EPHA8,Light,Thyroid,0.025915,thyroid_gland,2
EPHA10,Light,Thyroid,0.2083,thyroid_gland,7.000000000000001
EPHB1,Light,Thyroid,3.4875,thyroid_gland,22
EPHB2,Light,Thyroid,9.562,thyroid_gland,37
EPHB3,Light,Thyroid,2.211,thyroid_gland,19
EPHB4,Light,Thyroid,43.155,thyroid_gland,84
EPHB6,Light,Thyroid,37.615,thyroid_gland,80
ERBB2,Light,Thyroid,99.19,thyroid_gland,97
ERBB3,Light,Thyroid,9.8145,thyroid_gland,38
ERBB4,Light,Thyroid,2.1985,thyroid_gland,19
ERN1,Light,Thyroid,8.205,thyroid_gland,33
ERN2,Dark,Thyroid,0.01419,thyroid_gland,1
FASTK,Light,Thyroid,106.45,thyroid_gland,98
FASTKD1,Light,Thyroid,15.78,thyroid_gland,50
FASTKD2,Light,Thyroid,23.855,thyroid_gland,65
FASTKD3,Light,Thyroid,8.1575,thyroid_gland,33
FASTKD5,Light,Thyroid,14.49,thyroid_gland,48
FER,Light,Thyroid,8.139,thyroid_gland,33
FES,Light,Thyroid,30.245,thyroid_gland,73
FGFR1,Light,Thyroid,45.34,thyroid_gland,86
FGFR2,Light,Thyroid,31.25,thyroid_gland,74
FGFR3,Light,Thyroid,3.4555,thyroid_gland,22
FGFR4,Light,Thyroid,1.6475,thyroid_gland,17
FGR,Light,Thyroid,12.225,thyroid_gland,44
FLT1,Light,Thyroid,50.56,thyroid_gland,88
FLT3,Light,Thyroid,0.2071,thyroid_gland,7.000000000000001
FLT4,Light,Thyroid,63.855,thyroid_gland,92
FRK,Light,Thyroid,0.75585,thyroid_gland,12
FYN,Light,Thyroid,39.18,thyroid_gland,81
GAK,Light,Thyroid,62.995,thyroid_gland,91
GCK,Light,Thyroid,0.48195,thyroid_gland,11
GRK1,Light,Thyroid,4.1765,thyroid_gland,25
GRK4,Light,Thyroid,4.253,thyroid_gland,25
GRK5,Light,Thyroid,41.88,thyroid_gland,83
GRK6,Light,Thyroid,16.39,thyroid_gland,51
GRK7,Light,Thyroid,0.066435,thyroid_gland,3
GSK3A,Light,Thyroid,44.875,thyroid_gland,86
GSK3B,Light,Thyroid,16.405,thyroid_gland,51
GTF2F1,Light,Thyroid,86.09,thyroid_gland,95
GUCY2C,Light,Thyroid,0.2073,thyroid_gland,7.000000000000001
GUCY2D,Light,Thyroid,0.2126,thyroid_gland,7.000000000000001
GUCY2F,Light,Thyroid,0,thyroid_gland,0
HCK,Light,Thyroid,5.07,thyroid_gland,27
HIPK1,Dark,Thyroid,33.52,thyroid_gland,76
HIPK2,Light,Thyroid,19.085,thyroid_gland,57.99999999999999
HIPK3,Dark,Thyroid,56.54,thyroid_gland,89
HIPK4,Dark,Thyroid,0.26625,thyroid_gland,8
HK1,Light,Thyroid,89.815,thyroid_gland,96
HK2,Light,Thyroid,11.615,thyroid_gland,42
HK3,Light,Thyroid,3.776,thyroid_gland,23
HKDC1,Light,Thyroid,5.383,thyroid_gland,28.000000000000004
HSPB8,Light,Thyroid,43.785,thyroid_gland,85
HUNK,Light,Thyroid,0.3365,thyroid_gland,9
ICK,Dark,Thyroid,9.8735,thyroid_gland,38
IGF1R,Light,Thyroid,30.045,thyroid_gland,73
IKBKB,Light,Thyroid,50.74,thyroid_gland,88
IKBKE,Light,Thyroid,8.693,thyroid_gland,35
ILK,Light,Thyroid,115.25,thyroid_gland,98
INSR,Light,Thyroid,29.9,thyroid_gland,73
INSRR,Light,Thyroid,0.3502,thyroid_gland,9
IRAK1,Light,Thyroid,42.685,thyroid_gland,84
IRAK2,Light,Thyroid,6.809,thyroid_gland,30
IRAK3,Light,Thyroid,9.45,thyroid_gland,37
IRAK4,Light,Thyroid,18.745,thyroid_gland,56.99999999999999
ITK,Light,Thyroid,2.0565,thyroid_gland,18
JAK1,Light,Thyroid,74.4,thyroid_gland,94
JAK2,Light,Thyroid,10.075,thyroid_gland,38
JAK3,Light,Thyroid,9.4625,thyroid_gland,37
KALRN,Light,Thyroid,4.808,thyroid_gland,26
KDR,Light,Thyroid,79.75,thyroid_gland,94
KIT,Light,Thyroid,28.45,thyroid_gland,70
KSR1,Light,Thyroid,35.45,thyroid_gland,78
KSR2,Light,Thyroid,1.064,thyroid_gland,15
LATS1,Light,Thyroid,12.2,thyroid_gland,44
LATS2,Light,Thyroid,30.295,thyroid_gland,74
LCK,Light,Thyroid,4.176,thyroid_gland,24
LIMK1,Light,Thyroid,21.305,thyroid_gland,62
LIMK2,Light,Thyroid,63.205,thyroid_gland,91
LMTK2,Dark,Thyroid,12.105,thyroid_gland,43
LMTK3,Dark,Thyroid,7.0035,thyroid_gland,30
LRRK1,Dark,Thyroid,5.23,thyroid_gland,27
LRRK2,Light,Thyroid,6.436,thyroid_gland,28.999999999999996
LTK,Dark,Thyroid,1.5935,thyroid_gland,17
LYN,Light,Thyroid,23.87,thyroid_gland,65
MAK,Light,Thyroid,0.84075,thyroid_gland,13
MAP2K1,Light,Thyroid,28.685,thyroid_gland,71
MAP2K2,Light,Thyroid,100.3,thyroid_gland,97
MAP2K3,Light,Thyroid,37.095,thyroid_gland,79
MAP2K4,Light,Thyroid,24.33,thyroid_gland,66
MAP2K5,Light,Thyroid,13.265,thyroid_gland,45
MAP2K6,Light,Thyroid,1.674,thyroid_gland,17
MAP2K7,Light,Thyroid,44.91,thyroid_gland,86
MAP3K1,Light,Thyroid,29.815,thyroid_gland,73
MAP3K2,Light,Thyroid,19.625,thyroid_gland,57.99999999999999
MAP3K3,Light,Thyroid,34.48,thyroid_gland,76
MAP3K4,Light,Thyroid,21.67,thyroid_gland,63
MAP3K5,Light,Thyroid,24.78,thyroid_gland,67
MAP3K6,Light,Thyroid,69.375,thyroid_gland,93
MAP3K7,Light,Thyroid,22.97,thyroid_gland,64
MAP3K8,Light,Thyroid,15.505,thyroid_gland,49
MAP3K9,Light,Thyroid,5.4775,thyroid_gland,28.000000000000004
MAP3K10,Dark,Thyroid,18.28,thyroid_gland,55.00000000000001
MAP3K11,Light,Thyroid,63.51,thyroid_gland,91
MAP3K12,Light,Thyroid,29.245,thyroid_gland,72
MAP3K13,Light,Thyroid,7.625,thyroid_gland,31
MAP3K14,Dark,Thyroid,15.89,thyroid_gland,50
MAP3K15,Dark,Thyroid,0.071775,thyroid_gland,3
MAP3K19,Light,Thyroid,0.02294,thyroid_gland,2
MAP4K1,Light,Thyroid,3.537,thyroid_gland,22
MAP4K2,Light,Thyroid,26.77,thyroid_gland,68
MAP4K3,Light,Thyroid,26.255,thyroid_gland,68
MAP4K4,Light,Thyroid,24.465,thyroid_gland,66
MAP4K5,Light,Thyroid,35.29,thyroid_gland,78
MAPK1,Light,Thyroid,30.03,thyroid_gland,73
MAPK3,Light,Thyroid,65.775,thyroid_gland,92
MAPK4,Dark,Thyroid,4.2985,thyroid_gland,25
MAPK6,Light,Thyroid,18.625,thyroid_gland,56.00000000000001
MAPK7,Light,Thyroid,26.975,thyroid_gland,69
MAPK8,Light,Thyroid,17.805,thyroid_gland,54
MAPK9,Light,Thyroid,18.19,thyroid_gland,55.00000000000001
MAPK10,Light,Thyroid,8.826,thyroid_gland,35
MAPK11,Light,Thyroid,21.515,thyroid_gland,63
MAPK12,Light,Thyroid,5.577,thyroid_gland,28.000000000000004
MAPK13,Light,Thyroid,30.14,thyroid_gland,73
MAPK14,Light,Thyroid,35.08,thyroid_gland,77
MAPK15,Dark,Thyroid,42.92,thyroid_gland,84
MAPKAPK2,Light,Thyroid,81.15,thyroid_gland,94
MAPKAPK3,Light,Thyroid,57.145,thyroid_gland,89
MAPKAPK5,Light,Thyroid,32.035,thyroid_gland,75
MARK1,Dark,Thyroid,8.5945,thyroid_gland,35
MARK2,Light,Thyroid,32.565,thyroid_gland,75
MARK3,Dark,Thyroid,57.38,thyroid_gland,89
MARK4,Dark,Thyroid,19.895,thyroid_gland,59
MAST1,Light,Thyroid,0.318,thyroid_gland,8
MAST2,Dark,Thyroid,24.34,thyroid_gland,66
MAST3,Dark,Thyroid,10.2,thyroid_gland,39
MAST4,Dark,Thyroid,9.228,thyroid_gland,36
MASTL,Light,Thyroid,7.938,thyroid_gland,32
MATK,Light,Thyroid,1.2515,thyroid_gland,15
MELK,Light,Thyroid,0.22395,thyroid_gland,8
MERTK,Light,Thyroid,19.335,thyroid_gland,57.99999999999999
MET,Light,Thyroid,16.46,thyroid_gland,51
MINK1,Light,Thyroid,72.685,thyroid_gland,93
MKNK1,Dark,Thyroid,26.805,thyroid_gland,69
MKNK2,Dark,Thyroid,155.3,thyroid_gland,99
MLKL,Light,Thyroid,18.355,thyroid_gland,56.00000000000001
MOK,Light,Thyroid,16.875,thyroid_gland,53
MOS,Light,Thyroid,0,thyroid_gland,0
MST1R,Light,Thyroid,4.8565,thyroid_gland,26
MTOR,Light,Thyroid,19.02,thyroid_gland,56.99999999999999
MUSK,Light,Thyroid,0.14715,thyroid_gland,5
MYLK,Light,Thyroid,16.69,thyroid_gland,52
MYLK2,Light,Thyroid,0.51005,thyroid_gland,11
MYLK3,Light,Thyroid,0.05507,thyroid_gland,2
MYLK4,Light,Thyroid,1.9165,thyroid_gland,18
MYO3A,Light,Thyroid,0.44365,thyroid_gland,10
MYO3B,Light,Thyroid,0.98655,thyroid_gland,14.000000000000002
NEK1,Dark,Thyroid,9.196,thyroid_gland,36
NEK2,Light,Thyroid,0.1412,thyroid_gland,5
NEK3,Dark,Thyroid,10.93,thyroid_gland,41
NEK4,Dark,Thyroid,16.48,thyroid_gland,52
NEK5,Dark,Thyroid,0.3888,thyroid_gland,10
NEK6,Dark,Thyroid,9.3075,thyroid_gland,36
NEK7,Dark,Thyroid,29.305,thyroid_gland,72
NEK8,Dark,Thyroid,18.03,thyroid_gland,55.00000000000001
NEK9,Dark,Thyroid,69.19,thyroid_gland,93
NEK10,Dark,Thyroid,0.3596,thyroid_gland,9
NEK11,Dark,Thyroid,11.295,thyroid_gland,42
NLK,Light,Thyroid,18.965,thyroid_gland,56.99999999999999
NPR1,Light,Thyroid,36.39,thyroid_gland,79
NPR2,Light,Thyroid,17.165,thyroid_gland,53
NRBP1,Light,Thyroid,76.91,thyroid_gland,94
NRBP2,Dark,Thyroid,99.76,thyroid_gland,97
NRK,Dark,Thyroid,0.42685,thyroid_gland,10
NTRK1,Light,Thyroid,0.9402,thyroid_gland,13
NTRK2,Light,Thyroid,41.585,thyroid_gland,83
NTRK3,Light,Thyroid,2.203,thyroid_gland,19
NUAK1,Light,Thyroid,10.18,thyroid_gland,39
NUAK2,Dark,Thyroid,34.1,thyroid_gland,76
OBSCN,Dark,Thyroid,12.42,thyroid_gland,44
OXSR1,Light,Thyroid,28.315,thyroid_gland,70
PAK1,Light,Thyroid,48.275,thyroid_gland,87
PAK2,Light,Thyroid,28.745,thyroid_gland,71
PAK3,Dark,Thyroid,12.985,thyroid_gland,45
PAK4,Light,Thyroid,25.775,thyroid_gland,67
PAK6,Dark,Thyroid,8.45,thyroid_gland,34
PAN3,Dark,Thyroid,36.3,thyroid_gland,79
PASK,Light,Thyroid,13.075,thyroid_gland,45
PBK,Light,Thyroid,0.17405,thyroid_gland,6
PDGFRA,Light,Thyroid,27.555,thyroid_gland,69
PDGFRB,Light,Thyroid,136.35,thyroid_gland,99
PDIK1L,Dark,Thyroid,10.27,thyroid_gland,39
PDK1,Light,Thyroid,2.2395,thyroid_gland,19
PDK2,Light,Thyroid,38.17,thyroid_gland,80
PDK3,Light,Thyroid,3.577,thyroid_gland,23
PDK4,Light,Thyroid,120.7,thyroid_gland,98
PDPK1,Light,Thyroid,17.165,thyroid_gland,53
PEAK1,Light,Thyroid,13.43,thyroid_gland,46
PHKG1,Dark,Thyroid,3.1655,thyroid_gland,21
PHKG2,Dark,Thyroid,27.72,thyroid_gland,69
PI4K2A,Light,Thyroid,23.265,thyroid_gland,64
PI4K2B,Light,Thyroid,13.435,thyroid_gland,46
PI4KA,Dark,Thyroid,48.935,thyroid_gland,87
PI4KAP2,Light,Thyroid,27.885,thyroid_gland,70
PI4KB,Light,Thyroid,94.25,thyroid_gland,96
PIK3C2A,Light,Thyroid,34.755,thyroid_gland,77
PIK3C2B,Dark,Thyroid,13.885,thyroid_gland,47
PIK3C2G,Dark,Thyroid,0.062895,thyroid_gland,3
PIK3C3,Light,Thyroid,8.317,thyroid_gland,34
PIK3CA,Light,Thyroid,10.735,thyroid_gland,41
PIK3CB,Light,Thyroid,27.17,thyroid_gland,69
PIK3CD,Light,Thyroid,10.61,thyroid_gland,40
PIK3CG,Light,Thyroid,0.8803,thyroid_gland,13
PIK3R4,Light,Thyroid,20.88,thyroid_gland,61
PIM1,Light,Thyroid,42.83,thyroid_gland,84
PIM2,Light,Thyroid,8.2685,thyroid_gland,34
PIM3,Light,Thyroid,121.65,thyroid_gland,98
PINK1,Light,Thyroid,59.92,thyroid_gland,90
PIP4K2C,Dark,Thyroid,35.73,thyroid_gland,78
PIP5K1A,Dark,Thyroid,39.8,thyroid_gland,82
PIP5K1B,Dark,Thyroid,1.4935,thyroid_gland,16
PIP5K1C,Dark,Thyroid,37.53,thyroid_gland,80
PKDCC,Light,Thyroid,25.575,thyroid_gland,67
PKMYT1,Dark,Thyroid,0.48175,thyroid_gland,11
PKN1,Light,Thyroid,81.595,thyroid_gland,95
PKN2,Light,Thyroid,26.33,thyroid_gland,68
PKN3,Dark,Thyroid,17.45,thyroid_gland,54
PLK1,Light,Thyroid,2.881,thyroid_gland,20
PLK2,Light,Thyroid,39.16,thyroid_gland,81
PLK3,Light,Thyroid,19.875,thyroid_gland,59
PLK4,Light,Thyroid,1.036,thyroid_gland,15
PNCK,Dark,Thyroid,0.22065,thyroid_gland,7.000000000000001
POMK,Dark,Thyroid,1.693,thyroid_gland,17
PRKAA1,Light,Thyroid,43.395,thyroid_gland,85
PRKAA2,Light,Thyroid,5.039,thyroid_gland,27
PRKACA,Light,Thyroid,63.19,thyroid_gland,91
PRKACB,Dark,Thyroid,12.125,thyroid_gland,44
PRKACG,Dark,Thyroid,0,thyroid_gland,0
PRKCA,Light,Thyroid,4.8935,thyroid_gland,27
PRKCB,Light,Thyroid,1.037,thyroid_gland,15
PRKCD,Light,Thyroid,82.3,thyroid_gland,95
PRKCE,Light,Thyroid,4.0665,thyroid_gland,24
PRKCG,Light,Thyroid,0.07875,thyroid_gland,3
PRKCH,Light,Thyroid,20.87,thyroid_gland,61
PRKCI,Light,Thyroid,34.735,thyroid_gland,77
PRKCQ,Dark,Thyroid,23.17,thyroid_gland,64
PRKCZ,Light,Thyroid,15.965,thyroid_gland,50
PRKD1,Light,Thyroid,10.67,thyroid_gland,40
PRKD2,Light,Thyroid,51.4,thyroid_gland,88
PRKD3,Light,Thyroid,20.24,thyroid_gland,59
PRKDC,Light,Thyroid,21.76,thyroid_gland,63
PRKG1,Light,Thyroid,8.4865,thyroid_gland,34
PRKG2,Light,Thyroid,0.1635,thyroid_gland,6
PRKX,Light,Thyroid,51.94,thyroid_gland,88
PRKY,Light,Thyroid,7.2885,thyroid_gland,31
PRPF4B,Dark,Thyroid,48.6,thyroid_gland,87
PSKH1,Dark,Thyroid,33.885,thyroid_gland,76
PSKH2,Dark,Thyroid,0,thyroid_gland,0
PTK2,Light,Thyroid,23.45,thyroid_gland,65
PTK2B,Light,Thyroid,17.725,thyroid_gland,54
PTK6,Light,Thyroid,0.57355,thyroid_gland,12
PTK7,Light,Thyroid,28.675,thyroid_gland,71
PXK,Dark,Thyroid,44.65,thyroid_gland,85
RAF1,Light,Thyroid,125.3,thyroid_gland,99
RET,Light,Thyroid,0.9629,thyroid_gland,14.000000000000002
RIOK1,Dark,Thyroid,21.23,thyroid_gland,62
RIOK2,Dark,Thyroid,9.3975,thyroid_gland,37
RIOK3,Dark,Thyroid,42.625,thyroid_gland,83
RIPK1,Light,Thyroid,35.165,thyroid_gland,77
RIPK2,Light,Thyroid,9.7855,thyroid_gland,38
RIPK3,Light,Thyroid,26.575,thyroid_gland,68
RIPK4,Light,Thyroid,15.65,thyroid_gland,49
RNASEL,Dark,Thyroid,10.605,thyroid_gland,40
ROCK1,Light,Thyroid,18.865,thyroid_gland,56.99999999999999
ROCK2,Light,Thyroid,19.835,thyroid_gland,59
ROR1,Light,Thyroid,0.88125,thyroid_gland,13
ROR2,Light,Thyroid,9.5295,thyroid_gland,37
ROS1,Light,Thyroid,0,thyroid_gland,0
RPS6KA1,Light,Thyroid,47.585,thyroid_gland,87
RPS6KA2,Light,Thyroid,40.685,thyroid_gland,82
RPS6KA3,Light,Thyroid,21.225,thyroid_gland,62
